"prolific_pid","wtp1_fr","wtp1_sp","wtp1_us","wtp2_fr","wtp2_sp","wtp2_us","wtp4_fr","wtp4_sp","wtp4_us","wtp5_mid_fr","wtp5_mid_sp","wtp5_mid_us","wtp5_nyh_fr","wtp5_nyh_sp","wtp5_nyh_us","wtp5_nyl_fr","wtp5_nyl_sp","wtp5_nyl_us","wtp5_frh_fr","wtp5_frh_sp","wtp5_frh_us","wtp5_frl_fr","wtp5_frl_sp","wtp5_frl_us","wtp5_sph_fr","wtp5_sph_sp","wtp5_sph_us","wtp5_spl_fr","wtp5_spl_sp","wtp5_spl_us","wtp5_hgh_fr","wtp5_hgh_sp","wtp5_hgh_us","wtp5_low_fr","wtp5_low_sp","wtp5_low_us","age","gender","eth_white","eth_black","eth_native","eth_asian","eth_pacific","eth_hispanic","eth_mideast","eth_other","eth_skip","eth_othertxt","edu","inc","ms","child","hhsize","hhsizetxt","state","foodshopper","wineshopper","veg","buywine","wheredrink","wheredrinktxt","cons_red","cons_wht","cons_rose","cons_sweet","cons_sparkling","cons_fruit","cons_skip","freqdrink","freqdrink_sparkling","freqdrink_nywine","freqtasting","avgspend","familiar_champagne","familiar_cava","familiar_ny","quality_champagne","quality_cava","quality_ny","freqonlinepurch","freqreadreview","freqwritereview","buywineonline","buywineonline_txt","writewinereview","learn_rec","learn_salesperson","learn_ad","learn_instore","learn_specwebsite","learn_mag","learn_social","learn_reviews","learn_other","learn_skip","learn_othertxt","wt_price","wt_region","wt_winery","wt_expert","wt_consrec","wt_social","op_knowledgeable","op_expert","op_rarenotheard","op_heardmostnew","test_peppery","test_frregion","test_icewine","Duration"
"5c736ca5eaffc10001ae1dad",30,25,20,25,25,20,25,25,20,NA,NA,NA,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,1,2,1,4,NA,NA,1,0,0,4,1,"",NA,1,NA,1,1,NA,NA,1,1,0,-1,1,3,2,1,4,3,3,2,2,1,0,"",0,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"",4,5,1,3,3,1,3,1,1,1,2,3,3,965
"5c6b52dfd6c7500001a05278",14.99,9.99,7.99,17.99,11.99,9.99,17.99,12.99,9.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.99,11.99,9.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,3,1,1,4,NA,NA,1,1,0,5,1,"",1,1,1,NA,NA,NA,NA,5,2,0,1,1,3,3,1,4,3,3,4,2,0,0,"",0,1,NA,1,1,NA,NA,NA,NA,NA,NA,"",4,2,2,3,2,2,4,2,1,1,5,3,5,730
"5c0da14d656168000159da7a",20,15,18,20,15,18,20,18,18,NA,NA,NA,18,18,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,2,4,0,2,NA,NA,1,1,0,4,1,"",1,1,1,NA,NA,NA,NA,3,1,0,0,2,4,1,1,4,3,3,2,3,2,0,"",0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",3,3,2,3,2,1,3,2,2,2,5,3,4,932
"5d195d9278167300018d465b",25,20,20,20,20,20,25,28,23,24,24,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",6,2,4,0,1,NA,NA,1,1,0,4,1,"",NA,1,1,1,1,NA,NA,3,1,1,0,3,3,3,2,5,4,3,4,2,2,0,"",0,NA,1,NA,NA,NA,NA,NA,1,NA,NA,"",3,4,3,3,3,3,4,3,3,3,5,3,5,1978
"57288b3f2865c4000e42c16d",20,15,12,25,20,15,30,25,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,4,1,0,2,NA,NA,1,1,0,4,1,"",NA,1,NA,1,1,1,NA,5,3,1,2,3,3,2,3,4,3,3,3,4,2,2,"",0,1,NA,NA,1,NA,1,NA,NA,NA,NA,"",4,3,3,5,4,1,3,2,1,2,1,5,4,754
"5a5f8cc7eedc32000142dcc3",15,12,10,15,12,10,15,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,12,63,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,4,1,0,2,NA,NA,1,1,0,4,1,"",1,NA,NA,NA,NA,NA,NA,5,1,0,1,2,3,1,1,4,3,3,2,2,1,0,"",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,3,1,2,3,2,3,2,1,1,3,3,4,1034
"5d3775981c16bb00192812fb",35,35,30,40,40,35,40,40,35,NA,NA,NA,NA,NA,NA,40,40,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,1,4,0,2,NA,NA,0,1,0,4,2,"",1,NA,NA,NA,NA,NA,NA,3,1,1,1,4,3,1,2,4,4,3,3,2,1,0,"",0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",4,1,1,2,3,2,1,1,1,1,5,3,5,1133
"5ba4057af0741400010637b9",20,10,10,20,10,10,20,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,8,10,57,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",4,2,1,0,2,NA,34,1,1,0,3,2,"",NA,NA,1,NA,NA,NA,NA,2,1,0,1,2,1,1,1,4,3,3,2,3,2,0,"",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,4,2,2,4,1,1,1,1,1,5,5,4,431
"5d1bf640db7eb7001af1c6a4",19.99,15.99,12.99,19.99,15.99,12.99,19.99,12.99,13.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.99,12.99,15.99,NA,NA,NA,34,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,2,4,1,6,NA,10,0,1,0,5,1,"",1,1,NA,1,1,1,NA,5,2,0,0,1,4,2,2,5,4,3,4,3,0,0,"",0,1,NA,NA,1,NA,NA,1,NA,NA,NA,"",5,2,2,1,1,2,2,2,1,1,2,3,1,508
"5d3c5bb32f407f001a866e6b",35,30,15,40,30,20,50,25,10,NA,NA,NA,30,30,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",4,1,4,1,1,NA,45,1,1,0,3,1,"",1,NA,NA,NA,NA,NA,NA,3,1,0,0,2,1,1,1,5,4,4,2,4,1,0,"",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,2,3,5,5,1,2,1,1,1,5,5,3,346
"5d54293959f4b10001686583",15,15,15,15,15,15,20,20,20,NA,NA,NA,NA,NA,NA,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",6,2,1,1,4,NA,10,1,1,0,5,1,"",1,1,NA,NA,1,NA,NA,5,3,2,2,3,5,4,4,5,4,4,2,2,2,2,"",1,NA,NA,NA,NA,1,1,1,1,NA,NA,"",2,4,3,3,2,2,3,4,2,2,5,5,5,312
"5d523996ef11d3000182b604",40,35,20,45,40,25,45,40,30,NA,NA,NA,NA,NA,NA,45,40,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,3,4,0,2,NA,14,1,1,1,3,1,"",NA,1,1,1,1,1,NA,4,3,0,2,2,3,2,2,4,4,2,2,2,1,1,"",0,1,NA,NA,1,NA,NA,1,NA,NA,NA,"",4,2,2,4,4,3,3,3,2,1,1,4,4,426
"5d45ee2e2f66d0001a120859",50,25,15,50,25,15,55,30,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,30,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,2,1,1,5,NA,23,1,1,0,5,1,"",1,NA,NA,NA,NA,NA,NA,5,3,3,3,3,3,1,2,4,4,4,3,2,2,0,"",0,NA,1,NA,NA,1,NA,NA,NA,NA,NA,"",2,2,2,4,4,4,3,2,2,2,4,5,5,735
"5d5b063e4c0011001904de43",19.99,18.99,16.99,19.99,18.99,16.99,19.99,15.99,16.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.99,16.5,15.99,NA,NA,NA,NA,NA,NA,31,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,2,3,0,2,NA,45,1,1,0,5,2,"",NA,NA,NA,NA,1,NA,NA,3,5,0,2,3,4,3,1,4,3,1,4,4,3,3,"",0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",4,3,3,4,3,3,4,3,2,4,5,3,4,699
"58a96911ea3d11000170e50f",30,25,20,15,15,15,20,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,20,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2,NA,1,NA,1,NA,NA,NA,NA,NA,"",4,-1,4,0,2,NA,49,1,1,1,3,4,"",1,NA,NA,NA,1,1,NA,2,1,0,1,3,3,3,1,4,4,2,2,3,1,0,"",0,1,1,NA,1,1,NA,NA,NA,NA,NA,"",3,3,2,4,3,2,3,3,2,2,4,5,4,355
"5d0e586c70a722001a6f692f",20,20,18,20,20,18,20,20,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,2,1,1,3,NA,21,1,1,0,3,1,"",1,1,1,1,1,1,NA,4,3,1,2,3,3,2,2,4,3,3,3,3,2,0,"",0,1,NA,NA,1,NA,NA,1,NA,NA,NA,"",5,1,1,2,2,2,3,2,2,2,4,5,3,615
"5c71bdec87f8cd0001b458f5",20,35,10,30,35,12.99,20,20,20,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,2,NA,NA,NA,NA,NA,1,NA,NA,NA,"",5,1,4,0,1,NA,51,1,1,0,5,4,"",1,1,1,1,1,1,NA,3,2,1,1,2,2,2,1,5,5,3,3,3,2,4,"It wasn't legal in the state I lived in since I turned 21",0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",5,2,1,1,4,4,1,1,1,1,5,5,1,342
"559304ccfdf99b59a74caa1f",15,15,20,15,15,20,20,20,20,NA,NA,NA,15,15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",4,4,4,0,3,NA,51,0,0,0,3,1,"",1,1,1,1,1,1,NA,2,1,1,0,3,4,3,1,3,3,3,3,4,4,0,"",0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",5,5,5,5,5,2,2,1,1,2,5,5,3,314
"5ce5680318e86f001adc2bce",25.99,18,14,25.99,15,14,26,19,17,25.99,18,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",7,3,1,0,2,NA,15,0,0,0,4,1,"",1,NA,1,1,NA,NA,NA,1,0,0,2,3,5,1,1,4,3,3,2,3,0,2,"",0,1,1,NA,1,NA,NA,NA,NA,1,NA,"wine club",4,2,1,3,3,1,3,2,1,1,1,3,4,442
"5710fa6192d90b0008d236c6",25,25,25,25,25,25,23,23,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,23,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",4,3,1,1,3,NA,31,1,1,0,5,4,"",1,1,NA,NA,NA,NA,NA,2,1,1,1,1,5,1,2,5,4,4,2,4,1,0,"",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,2,2,3,3,1,2,2,1,1,5,3,4,432
"58b6e912ee12b40001206b86",20,20,20,20,20,20,35,35,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,45,50,NA,NA,NA,NA,NA,NA,54,2,NA,NA,NA,NA,NA,1,NA,NA,NA,"",5,3,1,1,3,NA,45,1,1,0,3,NA,"",NA,NA,NA,1,NA,NA,NA,2,2,0,1,4,2,3,1,3,3,3,4,2,1,0,"",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",4,2,2,3,3,3,2,3,2,2,5,5,5,667
"5a51302bac56240001535a0f",26.99,22.99,20.99,27.99,24.99,24.99,26.99,22.99,20.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.99,24.99,24.99,NA,NA,NA,36,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,1,1,1,7,7,52,1,1,0,4,1,"",1,NA,NA,NA,NA,NA,NA,3,1,0,0,3,1,1,1,4,3,3,3,3,1,1,"",0,1,NA,NA,NA,1,NA,NA,1,NA,NA,"",4,3,3,3,4,3,1,1,1,1,5,5,5,637
"5a2e1fb3840612000134339b",30,55,25,70,68,55,75,80,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,45,34,21,2,NA,NA,NA,NA,NA,1,NA,NA,NA,"",4,4,4,0,4,NA,31,1,1,0,4,1,"",1,1,1,1,1,NA,NA,4,3,0,0,4,5,3,1,4,4,3,4,4,4,0,"",0,1,NA,1,NA,1,NA,1,1,NA,NA,"",5,3,1,4,5,1,4,2,2,5,1,3,4,538
"5be36f917432c0000189d51c",15,12,8,15,12,8,15,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",6,-1,1,1,3,NA,-1,0,1,0,4,1,"",1,1,1,1,NA,NA,NA,2,1,1,1,2,3,1,1,4,4,3,3,3,1,0,"",0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,"",4,4,1,4,3,1,2,2,1,1,5,4,4,403
"5a9de95c873cda00010d192c",35,20,10,50,20,15,50,20,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,15,15,NA,NA,NA,NA,NA,NA,22,2,NA,1,NA,NA,NA,NA,NA,NA,NA,"",5,1,4,0,3,NA,11,1,0,0,3,1,"",1,NA,NA,NA,NA,1,NA,-1,1,0,0,2,5,4,2,5,3,2,2,3,1,0,"",0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",5,3,3,3,1,1,2,1,1,1,1,5,5,1931
"5c61ab19776b38000156cc95",12.99,9.99,8.99,14.99,11.99,9.99,14.99,11.99,10.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.99,12.99,10.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,1,4,0,2,NA,34,1,1,0,4,1,"",1,NA,1,NA,1,NA,NA,5,4,1,1,2,5,1,1,5,4,3,3,3,2,0,"",0,1,NA,1,1,NA,NA,NA,1,NA,NA,"",4,5,3,4,3,2,3,2,2,2,5,4,5,446
"5cf4944c83416100197cf5db",30,20,15,30,20,10,30,20,10,NA,NA,NA,20,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,3,4,0,4,NA,39,0,0,0,2,1,"",NA,1,1,1,NA,1,NA,3,0,0,0,2,1,1,3,4,4,4,2,3,1,0,"",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,1,1,2,3,1,2,5,4,1,5,3,5,363
"5c5278c798b0ff000110f559",18,20,12,18,20,12,15,15,15,NA,NA,NA,NA,NA,NA,18,18,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,2,1,1,6,NA,36,1,1,0,5,1,"",1,NA,NA,NA,NA,NA,NA,5,1,0,2,3,2,4,2,3,4,3,1,4,3,0,"",0,1,1,1,1,NA,1,1,NA,NA,NA,"",3,5,3,3,3,3,4,5,2,2,1,4,4,529
"5d3153fe3adeb90019d0d8cb",25,30,15,30,35,25,35,20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,35,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2,NA,NA,NA,NA,NA,1,NA,NA,NA,"",3,2,1,0,2,NA,22,1,1,0,3,4,"",NA,1,1,1,NA,1,NA,1,1,0,0,3,1,2,1,3,4,2,0,4,1,0,"",0,1,1,NA,NA,NA,NA,NA,1,NA,NA,"",4,5,3,2,3,4,1,1,2,2,5,5,5,645
"5c2c7eae8a20f50001e9a8c0",35,40,25,35,25,20,45,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,1,NA,NA,NA,NA,NA,1,NA,NA,NA,"",5,4,4,0,2,NA,10,1,1,1,4,1,"",NA,NA,NA,1,NA,NA,NA,2,3,4,1,3,3,5,4,4,4,5,3,2,2,3,"",1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",4,4,5,4,4,5,4,5,4,4,1,2,2,224
"5c241110db93d10001ca8486",80,72,60,90,85,67,90,85,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,75,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,2,1,NA,NA,NA,NA,1,NA,NA,NA,"",4,3,4,0,4,NA,10,0,1,0,1,2,"",1,NA,1,NA,NA,1,NA,1,1,1,0,6,3,1,1,3,3,3,3,4,1,0,"",0,1,1,NA,1,NA,NA,NA,1,NA,NA,"",4,2,3,2,5,4,2,3,2,2,5,5,5,713
"5d5497857aff650001a18c3c",20,20,20,22,22,22,25,18,25,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,2,2,1,2,NA,10,1,1,0,5,1,"",1,1,NA,NA,1,1,NA,3,1,2,1,4,4,2,3,3,3,3,3,4,3,2,"",1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,"",3,3,1,2,5,3,3,3,1,1,2,3,3,524
"5d4695cbba790b0001dd4975",50,30,27,75,63,40,75,70,50,NA,NA,NA,NA,NA,NA,77,70,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,-1,3,0,3,NA,45,1,0,0,4,1,"",1,1,1,1,NA,1,NA,5,2,1,1,5,5,3,1,5,4,1,4,4,2,0,"",0,1,NA,NA,1,1,1,1,1,NA,NA,"",4,3,1,3,3,3,3,3,3,3,1,5,1,477
"57531e4bd856ad0006153e84",30,25,25,35,30,30,35,30,32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,30,32.5,NA,NA,NA,21,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,2,4,0,3,NA,33,1,1,0,2,1,"",NA,1,NA,NA,1,NA,NA,3,2,1,1,3,3,1,3,5,3,3,3,3,0,0,"",0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",4,2,1,2,4,2,1,1,1,1,5,3,4,434
"5a908d6a89de8200013ea321",50,39.99,49.99,47.99,30.99,29.99,69.99,50,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,60,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,1,NA,NA,NA,1,NA,NA,NA,NA,NA,"",2,2,4,0,6,NA,45,0,0,0,4,4,"",1,1,NA,NA,NA,NA,NA,1,0,1,0,3,4,2,3,4,2,3,1,2,1,0,"",0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",3,2,2,4,4,2,3,2,3,2,5,5,3,646
"5b82afa0b0d72600018db418",45,40,20,75,65,50,40,40,60,NA,NA,NA,65,65,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,1,1,1,5,NA,10,1,1,0,3,1,"",1,NA,NA,1,1,1,NA,1,1,0,0,4,2,1,1,4,4,5,3,3,3,0,"",0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,"",5,1,1,2,5,1,2,1,1,1,5,5,5,435
"5a2adf6a8e00a000019864fb",75,60,40,75,60,40,75,60,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,60,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,2,4,0,1,NA,36,1,1,0,3,1,"",1,NA,NA,NA,NA,NA,NA,3,0,0,0,4,3,2,2,4,3,2,2,2,1,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"",2,3,1,1,1,1,2,2,1,2,5,3,5,240
"5c55127691c0ad0001cf7027",25,20,15,30,25,20,30,20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,20,30,24,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,1,4,0,1,NA,15,1,1,0,4,1,"",1,NA,NA,NA,NA,NA,NA,2,1,1,1,2,1,1,1,5,4,4,3,4,2,0,"",0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",5,4,2,3,3,2,2,2,1,2,2,3,1,924
"5b0b201a444cef0001ca3881",99,40,15,99,40,15,65,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,35,55,NA,NA,NA,NA,NA,NA,30,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,3,2,0,2,NA,10,1,1,0,5,2,"",1,1,NA,NA,NA,NA,NA,2,1,0,1,4,4,4,1,4,3,2,3,4,2,1,"",0,1,NA,NA,1,1,NA,NA,NA,NA,NA,"",3,4,3,4,4,1,3,2,2,2,3,3,4,681
"5aeaa03c537e4c0001231c23",30,25,20,30,25,20,30,40,20,30,40,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",6,3,4,0,1,NA,5,1,1,0,5,1,"",1,1,1,1,1,NA,NA,3,1,0,2,5,3,2,1,4,4,2,2,2,0,0,"",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,3,2,1,3,1,4,3,1,1,2,3,3,509
"5d5ab1144fe3e600194c55d8",24,16,18,15,10,10,18,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,14,18,NA,NA,NA,NA,NA,NA,29,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",6,3,3,0,2,NA,33,1,1,1,4,1,"",NA,1,NA,NA,NA,NA,NA,5,1,2,2,3,2,1,3,3,2,3,2,3,1,0,"",0,1,1,NA,1,NA,NA,NA,NA,NA,NA,"",4,4,2,2,1,1,3,2,2,1,5,5,5,480
"5d4a01a20b5bf80019ad0070",16.5,15.25,12,19,17.5,15,26,22,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5,28.5,28.5,NA,NA,NA,26,1,NA,NA,NA,1,NA,NA,NA,NA,NA,"",5,-1,4,0,3,NA,31,1,0,1,4,4,"",1,NA,1,NA,NA,1,NA,3,1,1,0,3,3,1,1,4,4,4,2,4,2,0,"",0,1,1,NA,NA,NA,NA,NA,1,NA,NA,"",4,3,2,3,4,3,1,1,1,1,5,3,5,769
"5c40134b1580e900012320ab",15,15,15,20,20,20,15,12,20,15,12,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,2,1,1,5,NA,5,1,1,0,3,1,"",NA,NA,NA,1,NA,1,NA,2,1,1,1,2,2,1,1,3,3,3,2,2,0,0,"",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",4,2,1,2,3,3,2,NA,NA,NA,1,4,5,494
"5d34d17089232600011ade3a",25,30,50,20,25,35,15,17,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,22,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,NA,NA,NA,1,NA,NA,NA,NA,NA,"",5,2,4,0,5,NA,33,1,1,0,4,2,"",1,1,NA,NA,NA,NA,NA,3,1,2,1,5,3,2,4,3,3,3,2,2,3,2,"",1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",5,5,4,3,4,3,4,4,5,5,1,5,3,865
"5d5ae6e4d5610d0001d9c24d",20,20,16,20,20,16,20,18,16,NA,NA,NA,15,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",4,2,1,1,4,NA,25,1,1,0,5,1,"",1,NA,1,1,NA,1,NA,3,1,0,0,2,1,1,1,4,4,4,2,3,2,0,"",0,1,1,NA,NA,NA,NA,1,1,NA,NA,"",4,1,2,3,5,5,1,1,1,1,5,5,5,411
"592bb32c943e670001cde123",45,45,45,60,60,60,65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,75,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,3,4,0,3,NA,5,1,1,0,3,1,"",1,1,NA,NA,NA,NA,NA,5,3,1,2,5,3,3,3,4,3,3,2,2,2,2,"",1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,"",3,4,2,3,4,3,3,3,3,3,2,3,3,942
